address,domain,extracted_date,food_category,food_types,link,opinions,   in_pric    ,max_price,rating,restaurant_name
"Alejandro Dumas # 78 Col. Polanco, Ciudad de M̩xico 11550 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Mariscos","Apto para vegetarianos, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9863017-Reviews-Villa_Rica_Polanco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,212,$15,$40,4.5,Villa Rica Polanco
"Campos Eliseos 218 Presidente Inter-Continental Mexico City, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Francesa, Mariscos, Europea, Sopas, Bar de vinos","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d786759-Reviews-Au_Pied_de_Cochon-Mexico_City_Central_Mexico_and_Gulf_Coast.html,"1,041",$800,"$1,000",4.5,Au Pied de Cochon
"Calle Lucerna 51 Esq Lisboa, Col Juarez, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones veganas","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8834436-Reviews-Lucerna_Comedor-Mexico_City_Central_Mexico_and_Gulf_Coast.html,198,"       xicana,   ,     ariscos, Co    i  a r    pi  a",,4.5,Lucerna Comedor
"Kansas No. 19 Colonia N��poles Delegaci�_n Benito Ju��rez, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Libanesa, Del Medio Oriente, Bar, Fusi�_n","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7014711-Reviews-Asador_Libanes-Mexico_City_Central_Mexico_and_Gulf_Coast.html,287,$300,$800,4.5,Asador Liban̩s
"Presidente Inter-Continental Mexico City 218 Campos Eliseos Dentro del Hotel Preseidente, Primer piso., Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Italiana, Europea, Siciliana, Del sur italiano","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d786752-Reviews-Alfredo_Di_Roma-Mexico_City_Central_Mexico_and_Gulf_Coast.html,526,$600,$900,4.5,Alfredo Di Roma
"Londres 144 Zona Rosa, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,Apto para vegetarianos,"Desayuno, Almuerzo, Cena, Brunch, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1924662-Reviews-La_casa_de_Tono_Zona_Rosa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,"1,148","       xicana, Latina",,4.5,La casa de Tono Zona Rosa
"Sabino 166, Col. Santa Ma. Insurgentes, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Latina",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d800722-Reviews-La_Casa_de_Tono-Mexico_City_Central_Mexico_and_Gulf_Coast.html,"1,435",$100,$201,4.5,La Casa de Tono
"Emilio Castelar 111-A, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mariscos, Mediterr��nea, Europea, Portuguesa","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d804176-Reviews-Casa_Portuguesa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,486,$402,"$1,004",4.5,Casa Portuguesa
"Calle Rio Lerma # 175-A Colonia Cuauht̩moc, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Parrillada, Churrasquer�_a, Argentina",Opciones sin gluten,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1107539-Reviews-Quebracho_Lerma-Mexico_City_Central_Mexico_and_Gulf_Coast.html,758,$402,$603,4.5,Quebracho Lerma
"Avenida Cuitlahuac # 3102 Esq. con Av. Claveria, Ciudad de M̩xico 02080 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Latina","Apto para vegetarianos, Opciones veganas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1978164-Reviews-Nicos_Mexico-Mexico_City_Central_Mexico_and_Gulf_Coast.html,630,$502,$803,4.5,Nicos Mexico
"Calle Donceles 12 Centro Hist�_rico de la Cdad, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Bar de vinos, Cervecer�_a, Bar, Pub, Restaurantes cerveceros","Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19502068-Reviews-Procer_Wine_and_Beer-Mexico_City_Central_Mexico_and_Gulf_Coast.html,55,$75,$300,5,Procer Wine and Beer
"Calle Republica de Uruguay 3, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mariscos, Espa̱ola, Sopas","Almuerzo, Cena, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d814845-Reviews-Danubio-Mexico_City_Central_Mexico_and_Gulf_Coast.html,733,$502,"$2,009",4.5,Danubio
"Calle de Durango 205 Roma Nte., Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Internacional, Bar de vinos","Apto para vegetarianos, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3679494-Reviews-Sonora_Grill_Prime_Roma_Condesa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,373,$900,"$1,500",4.5,Sonora Grill Prime Roma Condesa
"Torres Adalid 14, Col. Del Valle, Ciudad de M̩xico 03100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Japonesa, Mariscos, Sushi, Asi��tica, Saludable","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d912835-Reviews-Suntory_Del_Valle-Mexico_City_Central_Mexico_and_Gulf_Coast.html,723,$800,"$1,200",4.5,Suntory Del Valle
"Avenida Paseo de Las Palmas No. 215, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Latina","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d799161-Reviews-El_Cardenal-Mexico_City_Central_Mexico_and_Gulf_Coast.html,"1,362",$402,"$1,506",4.5,El Cardenal Lomas
"Nuevo Leon 137 Hip�_dromo Condesa, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Latina","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1977609-Reviews-La_Capital-Mexico_City_Central_Mexico_and_Gulf_Coast.html,621,$402,$502,4.5,La Capital
"Presidente Masaryk 513 Local 3/4, Ciudad de M̩xico 11530 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Latina, Contempor��nea, Saludable","Apto para vegetarianos, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d6280510-Reviews-Guzina_Oaxaca-Mexico_City_Central_Mexico_and_Gulf_Coast.html,396,$500,"$1,000",4.5,Guzina Oaxaca
"Zacatecas 139, Colonia Roma Esquina Jalapa, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,Mexicana,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7708521-Reviews-Nudo_Negro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,425,$350,$500,4.5,Nudo Negro
"Avenida Amsterdam 204 Colonia Condesa, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones sin gluten","Almuerzo, Cena, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1786964-Reviews-MeroToro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,521,"       xicana, Latina,     ariscos",,4.5,MeroToro
"Isabel la Catolica, 29, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,Espa̱ola,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1049811-Reviews-Casino_Espanol-Mexico_City_Central_Mexico_and_Gulf_Coast.html,611,$502,$803,4.5,Casino Espa̱ol
"Jardin Centenario 9-A Col. Villa Coyoac��n, Coyoac��n CDMX, Ciudad de M̩xico 04000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,Mexicana,Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2058353-Reviews-Corazon_De_Maguey-Mexico_City_Central_Mexico_and_Gulf_Coast.html,761,$250,$300,4,Coraz�_n de Maguey
"Anatole France 100 Col. Polanco, Ciudad de M̩xico 11540 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Latina","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1998421-Reviews-Dulce_Patria_en_Las_Alcobas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,"1,386","$10,043","$10,043",4.5,Dulce Patria en Las Alcobas
"Anhauac 38, col.roma Sur, Ciudad de M̩xico 06760 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Italiana, Pizzer�_a, Saludable, Napolitana, De Campania, Siciliana, Del sur italiano",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d18891710-Reviews-San_Giorgio_Pizzeria-Mexico_City_Central_Mexico_and_Gulf_Coast.html,64,$80,$500,5,San Giorgio Pizzeria
"Calle Tolstoi # 9 Tambi̩n en Terraza Palacio: Polanco, Perisur, Santa Fe y Veracruz., Ciudad de M̩xico 11590 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Latina",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d941742-Reviews-Los_Panchos_Anzures-Mexico_City_Central_Mexico_and_Gulf_Coast.html,534,$15,$300,4.5,Los Panchos Anzures
"Calle Durango 200, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d813752-Reviews-Contramar-Mexico_City_Central_Mexico_and_Gulf_Coast.html,"1,570",,,4.5,Contramar
"Avenida de La Republica 17, Ciudad de M̩xico 06030 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Espa̱ola, Saludable","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19653500-Reviews-Zesta_Punta-Mexico_City_Central_Mexico_and_Gulf_Coast.html,294,$395,$650,5,Zesta Punta
"Atlixco 38 esquina Juan Escutia Colonia La Condesa., Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,Almuerzo,"Comida para llevar, Asientos al aire libre, Asiento, Acceso para silla de ruedas, Sirve alcohol, Acepta tarjetas de cr̩dito, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7927654-Reviews-El_Pescadito-Mexico_City_Central_Mexico_and_Gulf_Coast.html,317,"       xicana, Latina,     ariscos, Co    i  a r    pi  a",,4.5,El Pescadito
"Avenida Presidente Masaryk 390, Ciudad de M̩xico 11540 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,Internacional,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4367046-Reviews-Anatol_en_Las_Alcobas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,315,$803,"$1,205",4.5,Anatol en Las Alcobas
"Norte 45 No. 902-Bis Vallejo, Ciudad de M̩xico 02300 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Latina, Argentina, Bar, Internacional, Parrilla, Contempor��nea, Pub","Almuerzo, Brunch, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4553261-Reviews-Cambalache_Vallejo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,103,$500,$800,5,Cambalache Vallejo
"Mercado Coyoacan Distrito Federal, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,Apto para vegetarianos,"Desayuno, Almuerzo, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1904103-Reviews-Tostadas_de_Coyoacan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,294,"       xicana, Latina,     ariscos, Co    i  a r    pi  a",,4.5,Tostadas de Coyoacan
"Avenida Insurgentes sur 275 Roma Nte., Cuauht̩moc, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Internacional, Bar, Pub","Almuerzo, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20974480-Reviews-Restaurante_Takotl-Mexico_City_Central_Mexico_and_Gulf_Coast.html,160,$100,$500,5,Taquer�_a y Restaurante Takotl
"Avenida Paseo de La Reforma 80 En el Hotel Fiesta Americana Reforma, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten","Almuerzo, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12104177-Reviews-La_Distral-Mexico_City_Central_Mexico_and_Gulf_Coast.html,388,"       xicana, Latina, Int    rnacional",,5,La Distral
"Avenida Paseo de La Reforma 276 Mexico City Marriott Reforma Hotel, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,Internacional,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1926008-Reviews-Condimento_Restaurant-Mexico_City_Central_Mexico_and_Gulf_Coast.html,740,$235,$265,5,Condimento Restaurant
"Paseo de la Reforma 276 Col. Juarez, Mexico City Marriott Reforma Hotel, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Parrillada",Opciones sin gluten,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2394477-Reviews-La_Mansion_Marriott_Reforma_Steakhouse-Mexico_City_Central_Mexico_and_Gulf_Coast.html,"1,047",$500,$800,5,La Mansion Marriott Reforma
"Avenida Paseo de La Reforma 297 Colonia Cuauht̩moc, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Mediterr��nea, Europea, Parrilla","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19338104-Reviews-Balta-Mexico_City_Central_Mexico_and_Gulf_Coast.html,528,$26,"$1,000",5,Balta
"Centenario No. 31 Colonia Del Carmen Coyoacan, Ciudad de M̩xico 04100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones veganas","Cena, Almuerzo",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7139565-Reviews-Amatista_Tostadas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,94,       xicana,,5,Amatista Tostadas
"Calle General Prim 95, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10479266-Reviews-Amaya-Mexico_City_Central_Mexico_and_Gulf_Coast.html,231,"       xicana,             ",,4.5,Amaya
"Av. Arteaga y Salazar 68, Ciudad de M̩xico 05500 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Argentina, Parrilla","Apto para vegetarianos, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15106120-Reviews-Sudestada_DF-Mexico_City_Central_Mexico_and_Gulf_Coast.html,59,$52,"$1,320",5,Sudestada DF
"Aguascalientes 232 Esquina Con Alfonso Reyes, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,Mexicana,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8437493-Reviews-Antolina-Mexico_City_Central_Mexico_and_Gulf_Coast.html,105,$30,$300,4.5,Antolina
"Republica de Argentina 15, centro corner of Justo Sierra, Ciudad de M̩xico 06020 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten","Desayuno, Almuerzo, Cena, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1581679-Reviews-El_Mayor-Mexico_City_Central_Mexico_and_Gulf_Coast.html,700,"       xicana, Latina",,4,El Mayor Restaurante
"Avenida Paseo de La Reforma 222, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones veganas","Desayuno, Almuerzo, Cena, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3331987-Reviews-El_Bajio_Refoma-Mexico_City_Central_Mexico_and_Gulf_Coast.html,334,"       xicana, Latina",,4,El Bajio Refoma
"Calle Pedregal 24 Torre Virreyes, Lomas de Chapultepec, Ciudad de M̩xico 11040 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mariscos, Fusi�_n","Apto para vegetarianos, Opciones veganas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11619261-Reviews-Aitana-Mexico_City_Central_Mexico_and_Gulf_Coast.html,186,$800,"$1,200",4.5,Aitana
"Rep̼blica de Guatemala 32 Centro Hist�_rico CDMX, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Latina","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1308960-Reviews-La_Casa_de_las_Sirenas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,602,$500,$800,4,La Casa de las Sirenas
"Newton 55 Polanco, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,Mexicana,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2649632-Reviews-Quintonil-Mexico_City_Central_Mexico_and_Gulf_Coast.html,"1,154","$1,250","$4,500",4.5,Quintonil
"Congreso 2A Col. Tlalpan centro, Ciudad de M̩xico 14000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Pizzer�_a, Italiana, Mediterr��nea","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2695838-Reviews-Dolce_Amore-Mexico_City_Central_Mexico_and_Gulf_Coast.html,136,$23,$398,4.5,Dolce Amore
"Quer̩taro 90 Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten","Desayuno, Almuerzo, Cena, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10135221-Reviews-La_Pitahaya_Vegana-Mexico_City_Central_Mexico_and_Gulf_Coast.html,101,"       xicana, Latina, Salu  abl    ",,4.5,La Pitahaya Vegana
"Vazquez de Mella 525, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Latina, Internacional","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1036486-Reviews-Hacienda_de_Los_Morales-Mexico_City_Central_Mexico_and_Gulf_Coast.html,"1,097",$300,"$1,200",4.5,Hacienda de Los Morales
"Calzada vallejo Parque V�_a Vallejo, Ciudad de M̩xico 02340 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mariscos, Mexicana","Almuerzo, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d14145237-Reviews-Villa_Rica_Vallejo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,92,$25,"$1,000",5,Villa Rica Vallejo
"Condesa 06100 Mexico City Calle Altata St 22 Altata 22 Colonia Condesa, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mexicana, Latina",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d811183-Reviews-El_Califa-Mexico_City_Central_Mexico_and_Gulf_Coast.html,683,$201,$301,4,El Califa
"Calle Frontera 168 Col. Roma, Esquina Con Zacatecas, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8736435-Reviews-Mog_Bistro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,429,"Japon    sa, Sushi, Asi    tica, Tailan      sa",,4.5,Mog Bistro
"Avenida Presidente Masaryk 513 Polanco II Secc, Ciudad de M̩xico 11530 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Mediterr��nea, Espa̱ola","Apto para vegetarianos, Opciones veganas, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10244439-Reviews-Garum-Mexico_City_Central_Mexico_and_Gulf_Coast.html,153,"$1,004","$2,009",4.5,Garum
"Emilio Castelar 31 Polanco, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten","Desayuno, Almuerzo, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3207537-Reviews-Maison_Belen-Mexico_City_Central_Mexico_and_Gulf_Coast.html,270,"Franc    sa, Caf  �",,4.5,Maison Belen
"Avenida Alvaro Obregon 31 Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Churrasquer�_a, Latina, Argentina",Opciones sin gluten,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11923594-Reviews-Gardela-Mexico_City_Central_Mexico_and_Gulf_Coast.html,173,$350,$580,4.5,Gardela
"Juarez 84 Esquina Balderas, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Almuerzo, Cena, Brunch","Comida para llevar, Asiento, Televisi�_n, Acceso para silla de ruedas, Sirve alcohol, Wi-Fi gratis, Acepta tarjetas de cr̩dito, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7905596-Reviews-Taqueria_El_Caifan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,406,"       xicana, Latina, Co    i  a r    pi  a",,4,Taqueria El Caifan
"Torcuato Tasso 324-k Entre Masaryk y Euler, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"China, Asi��tica, De Asia central","Apto para vegetarianos, Opciones veganas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7714376-Reviews-China_Shing-Mexico_City_Central_Mexico_and_Gulf_Coast.html,142,$180,$300,4.5,China Shing
"Calle Colima 378 Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:49,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten","Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10325226-Reviews-Izakaya_Kura-Mexico_City_Central_Mexico_and_Gulf_Coast.html,301,"Japon    sa,     ariscos",,4.5,Izakaya Kura
