,address,domain,extracted_date,food_category,food_types,link,opinions,min_price,max_price,rating,restaurant_name
538,"Calle 5 de Febrero No. 24 Esq. Republica de Uruguay, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena","Comida para llevar, Reservaciones, Asiento, Televisi�_n, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa, Bar completo",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7215914-Reviews-Fisher_s_Centro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,135,463.7050452781371,44320.62354463131,4.0,Fisher's Centro
539,"Av. Revolucion Esq Av. del Parque, Ciudad de M̩xico 01040 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Italiana, Pizzer�_a",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1390713-Reviews-Fiesole_San_Angel-Mexico_City_Central_Mexico_and_Gulf_Coast.html,135,803.0,1205.0,4.0,Fiesole - San Angel
540,"Calle Londres # 95, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena","Reservaciones, Asientos al aire libre, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa, Bar completo",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1308736-Reviews-Bellinghausen_Londres-Mexico_City_Central_Mexico_and_Gulf_Coast.html,81,463.7050452781371,44320.62354463131,4.0,Bellinghausen - Londres
541,"Calle Rio Amazonas 73 Cuauht̩moc, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Apto para vegetarianos,"Desayuno, Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9738898-Reviews-Hotel_Carlota-Mexico_City_Central_Mexico_and_Gulf_Coast.html,48,463.7050452781371,44320.62354463131,4.5,Hotel Carlota
542,"Perif̩rico Sur 3720, Jardines del Pedregal Pb R04, Ciudad de M̩xico 01900 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Italiana, Europea, Mediterr��nea","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15245251-Reviews-Negroni_Artz_Pedregal-Mexico_City_Central_Mexico_and_Gulf_Coast.html,80,700.0,850.0,4.0,Negroni Artz Pedregal
543,"Goldsmith 103, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Italiana, Europea, Bar de vinos, Mediterr��nea",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d815298-Reviews-L_Osteria_del_Becco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,153,1004.0,2009.0,4.0,L Osteria del Becco
544,"Paseo De Los Tamarindos 90, Bosques De Las Lomas Cuajimalpa De Morelos, Ciudad de M̩xico 05120 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Cena,"Reservaciones, Asiento, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d24011171-Reviews-Hotaru_Arcos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,21,463.7050452781371,44320.62354463131,5.0,Hotaru Arcos
545,"Calle Newton 88 Polanco, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Internacional,Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d944342-Reviews-Jaso_Restaurant-Mexico_City_Central_Mexico_and_Gulf_Coast.html,329,1205.0,2611.0,4.0,Jaso Restaurant
546,"Av. Santa Catarina 207 Col. San Angel Inn, Ciudad de M̩xico 01060 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Parrilla, Bar de vinos",Opciones sin gluten,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4509753-Reviews-Barrio_Sur-Mexico_City_Central_Mexico_and_Gulf_Coast.html,81,500.0,600.0,4.0,Barrio Sur
547,"Calle Varsovia 3-LB, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten","Desayuno, Almuerzo, Cena, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d806124-Reviews-Yug-Mexico_City_Central_Mexico_and_Gulf_Coast.html,113,463.7050452781371,44320.62354463131,4.0,Yug
548,"Calle Atzayacatl 89 Col. Tlaxpana, Delegaci�_n Miguel Hidalgo, Ciudad de M̩xico 11370 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Mexicana, Mariscos","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10067218-Reviews-Canto_de_Sirenas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,107,85.0,210.0,4.0,Canto de Sirenas
549,"Calle Hamburgo 222 Cuauht̩moc, Ciudad de M̩xico 06600 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Mexicana, Latina","Almuerzo, Cena, Brunch, Desayuno, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2037134-Reviews-Barro_Negro-Mexico_City_Central_Mexico_and_Gulf_Coast.html,195,165.0,210.0,4.0,Barro Negro
550,"Av. De Las Palmas 890, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Apto para vegetarianos,"Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12064181-Reviews-Blossom-Mexico_City_Central_Mexico_and_Gulf_Coast.html,66,463.7050452781371,44320.62354463131,4.0,Blossom
551,"Calle Temistocles Polanco 37, Ciudad de M̩xico 11550 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Kosher, Apto para vegetarianos, Opciones veganas, Opciones sin gluten","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3708909-Reviews-Gaucho_Grill-Mexico_City_Central_Mexico_and_Gulf_Coast.html,91,463.7050452781371,44320.62354463131,4.5,Gaucho Grill
552,"Lucerna y Bucarelli, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Desayuno, Cena","Comida para llevar, Reservaciones, Asiento, Estacionamiento disponible, Servicio de valet, Acceso para silla de ruedas, Servicio de mesa, Estacionamiento para clientes, Sirve alcohol",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1112411-Reviews-Circulo_del_sureste-Mexico_City_Central_Mexico_and_Gulf_Coast.html,62,463.7050452781371,44320.62354463131,4.5,circulo del sureste
553,"Palma 32 Col. Centro, Ciudad de M̩xico 06010 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena","Comida para llevar, Asiento, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7258698-Reviews-El_Rey_Del_Pavo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,147,463.7050452781371,44320.62354463131,4.0,El Rey Del Pavo
554,"Emilio Castelar Esq. Alejandro Dumas Polanco, CDMX, Ciudad de M̩xico 11560 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Apto para vegetarianos,"Almuerzo, Cena, Brunch, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1139680-Reviews-Spuntino-Mexico_City_Central_Mexico_and_Gulf_Coast.html,201,463.7050452781371,44320.62354463131,4.0,Spuntino
555,"Alfonso Reyes, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena, Abierto hasta tarde","Entrega a domicilio, Comida para llevar, Asientos al aire libre, Asiento, Acceso para silla de ruedas, Servicio de mesa, Sirve alcohol",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d811201-Reviews-El_Farolito-Mexico_City_Central_Mexico_and_Gulf_Coast.html,164,463.7050452781371,44320.62354463131,4.0,El Farolito
556,"Plaza San Jacinto 1 San Angel, Ciudad de M̩xico 01000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Apto para vegetarianos,"Brunch, Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8733353-Reviews-El_Carmen_Deli-Mexico_City_Central_Mexico_and_Gulf_Coast.html,122,463.7050452781371,44320.62354463131,4.0,El Carmen Deli
557,"Avenida Javier Barros Sierra 54O Santa fe d.f. M̩xico, Ciudad de M̩xico 01219 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Apto para vegetarianos,"Almuerzo, Cena, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2490627-Reviews-Cantinetta_Del_Becco-Mexico_City_Central_Mexico_and_Gulf_Coast.html,162,463.7050452781371,44320.62354463131,4.0,Cantinetta Del Becco
558,"Calle Monte Everest 770, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena, Brunch, Desayuno","Reservaciones, Asiento, Sirve alcohol, Servicio de mesa, Asientos al aire libre, Sillitas altas disponibles, Bar completo",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8736676-Reviews-Aromas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,132,463.7050452781371,44320.62354463131,4.0,Aromas
559,"Colima 220, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena","Reservaciones, Asiento, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d23589044-Reviews-Maiz_Tinto-Mexico_City_Central_Mexico_and_Gulf_Coast.html,16,463.7050452781371,44320.62354463131,5.0,Ma�_z Tinto
560,"Ernesto Pugibet 21 Local 195 a 198 Mercado de San Juan Local 195 a 198, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Comida para llevar, Asiento, Servicio de mesa",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7363384-Reviews-Las_Tapas_de_San_Juan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,42,463.7050452781371,44320.62354463131,4.5,Las Tapas de San Juan
561,"De La Rep̼blica 157 piso 7, Col. Tabacalera Plaza de la Rep̼blica - Frente al Monumento a la Revoluci�_n, Ciudad de M̩xico 06030 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Mexicana,"Almuerzo, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15665834-Reviews-Arango_Cocina_de_Raices-Mexico_City_Central_Mexico_and_Gulf_Coast.html,108,400.0,600.0,4.0,Arango Cocina de Ra�_ces
562,"Rio Nilo 42, Col. Cuauhtemoc, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Francesa, Europea",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d815385-Reviews-Bistro_Arlequin-Mexico_City_Central_Mexico_and_Gulf_Coast.html,200,402.0,502.0,4.0,Bistro Arlequin
563,"Hip�_dromo, 06100 Ciudad de M̩xico, D.F., M̩xico Avenida Tamaulipas 178, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,,,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10254621-Reviews-La_Pantera_Fresca-Mexico_City_Central_Mexico_and_Gulf_Coast.html,39,463.7050452781371,44320.62354463131,4.5,La Pantera Fresca
564,"Calle Isabel La Catolica 30, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Mexicana, Mariscos","Apto para vegetarianos, Opciones sin gluten",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12211504-Reviews-Puntarena_Centro_Historico-Mexico_City_Central_Mexico_and_Gulf_Coast.html,95,250.0,500.0,4.0,Puntarena Centro Hist�_rico
565,"Avenida Horacio 232 Esq. Taine, Ciudad de M̩xico 11530 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Brunch","Comida para llevar, Reservaciones, Asiento, Estacionamiento disponible, Estacionamiento para clientes, Servicio de valet, Televisi�_n, Sillitas altas disponibles, Acceso para silla de ruedas, Sirve alcohol, Bar completo, Wi-Fi gratis, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7215916-Reviews-Fisher_s-Mexico_City_Central_Mexico_and_Gulf_Coast.html,195,463.7050452781371,44320.62354463131,4.0,Fisher's
566,"AV. Veracruz 62, Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Opciones veganas,"Desayuno, Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19257992-Reviews-Filigrana-Mexico_City_Central_Mexico_and_Gulf_Coast.html,50,463.7050452781371,44320.62354463131,4.5,Filigrana
567,"Paseo de la Reforma 439 Colonia Cuauhtemoc, Ciudad de M̩xico 06500 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Almuerzo,"Asientos al aire libre, Asiento, Acceso para silla de ruedas, Sirve alcohol, Bar completo, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4020873-Reviews-King_Cole_Bar-Mexico_City_Central_Mexico_and_Gulf_Coast.html,86,463.7050452781371,44320.62354463131,4.5,King Cole Bar
568,"Tonal�� 171 Colonia Roma Norte, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Mexicana,Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d17143049-Reviews-Tr3s_Tonala-Mexico_City_Central_Mexico_and_Gulf_Coast.html,39,130.0,320.0,4.5,Tr3s Tonala
569,"Peatonal San Jeronimo, 40, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Cena, Almuerzo, Abierto hasta tarde","Asiento, Sirve alcohol, Bar completo, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3422468-Reviews-Hosteria_La_Bota-Mexico_City_Central_Mexico_and_Gulf_Coast.html,119,463.7050452781371,44320.62354463131,4.0,Hosteria La Bota
570,"Hamburgo 332 Colonia Juarez, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena, Brunch","Comida para llevar, Asientos al aire libre, Asiento, Acceso para silla de ruedas, Servicio de mesa, Sirve alcohol",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3324609-Reviews-El_Pialadero_de_Guadalajara-Mexico_City_Central_Mexico_and_Gulf_Coast.html,110,463.7050452781371,44320.62354463131,4.0,El Pialadero de Guadalajara
571,"Avenida Cuauht̩moc No.140 Col. Doctores, Ciudad de M̩xico 06720 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Mexicana,"Almuerzo, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3667556-Reviews-Cantina_Restaurante_La_Ribera-Mexico_City_Central_Mexico_and_Gulf_Coast.html,78,400.0,600.0,4.0,Cantina Restaurante La Ribera
572,"Avenida Emilio Castelar 213 Polanco, Polanco III Secc, Ciudad de M̩xico 11540 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Apto para vegetarianos,"Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2346494-Reviews-Arturo_s-Mexico_City_Central_Mexico_and_Gulf_Coast.html,109,463.7050452781371,44320.62354463131,4.0,Arturo's
573,"Calle Pennsylvania 73 Colonia N��poles, Ciudad de M̩xico 03810 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena","Comida para llevar, Asiento, Acceso para silla de ruedas, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d9567399-Reviews-El_Huequito-Mexico_City_Central_Mexico_and_Gulf_Coast.html,82,463.7050452781371,44320.62354463131,4.0,El Huequito
574,"Pabellon Altavista, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Apto para vegetarianos, Opciones sin gluten","Almuerzo, Cena, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d7033499-Reviews-Anastasia-Mexico_City_Central_Mexico_and_Gulf_Coast.html,89,463.7050452781371,44320.62354463131,4.5,Anastasia
575,"Calle Dr Mora 9 Colonia Centro, Ciudad de M̩xico 06000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Bar, Internacional, Mexicana",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d12017740-Reviews-La_Azotea_de_Barrio_Alameda-Mexico_City_Central_Mexico_and_Gulf_Coast.html,82,100.0,400.0,4.0,La Azotea de Barrio Alameda
576,"Calle Chilpancingo 46 Esquina con Aguascalientes, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Espa̱ola, Bar, Mariscos, Mediterr��nea, Pub, Bar de vinos",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20098331-Reviews-Castizo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,25,500.0,1000.0,4.5,Castizo
577,"Avenida de Los Insurgentes Sur 1390 Colonia Actipan, Deleg. Benito Ju��rez, Ciudad de M̩xico 03230 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Bebidas, Almuerzo, Cena","Acepta Visa, Reservaciones, Servicio de valet, Acceso para silla de ruedas, Bar completo, Vino y cerveza, Acepta American Express, Acepta Mastercard, Wi-Fi gratis, Servicio de mesa, Comida para llevar, Asiento, Estacionamiento disponible, Estacionamiento para clientes, Sillitas altas disponibles, Sirve alcohol, Estilo familiar",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d8390750-Reviews-Los_Arcos-Mexico_City_Central_Mexico_and_Gulf_Coast.html,74,463.7050452781371,44320.62354463131,4.0,Los Arcos
578,"Leibnitz 0, Ciudad de M̩xico 11590 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena, Brunch","Comida para llevar, Asiento, Televisi�_n, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4930289-Reviews-El_Fogoncito-Mexico_City_Central_Mexico_and_Gulf_Coast.html,166,463.7050452781371,44320.62354463131,4.0,El Fogoncito
579,"Calle Cordoba 132 esquina con Guanajuato, Ciudad de M̩xico 06700 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Japonesa, Sushi, Comida de calle, Asi��tica","Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d19043064-Reviews-Gin_Chan-Mexico_City_Central_Mexico_and_Gulf_Coast.html,18,50.0,200.0,5.0,Gin Chan
580,"Eje Vial Eje 1 Poniente (Avenida Cuauhtemoc) 462, Ciudad de M̩xico 03000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Japonesa, Sushi, Asi��tica",Apto para vegetarianos,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d13449869-Reviews-Moshi_Moshi_Delta-Mexico_City_Central_Mexico_and_Gulf_Coast.html,27,70.0,160.0,4.5,Moshi Moshi Delta
581,"Moliere No. 337, Col. Polanco, Miguel Hidalgo, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Apto para vegetarianos,"Desayuno, Brunch, Almuerzo, Cena, Abierto hasta tarde",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1237497-Reviews-Los_Bisquets_Bisquets_Obregon-Mexico_City_Central_Mexico_and_Gulf_Coast.html,195,463.7050452781371,44320.62354463131,4.0,Los Bisquets Bisquets Obregon
582,"Avenida Isabel La Catolica, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena","Asiento, Televisi�_n, Acceso para silla de ruedas, Sirve alcohol, Bar completo, Servicio de mesa, Comida para llevar",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3490817-Reviews-El_Cuatro_20-Mexico_City_Central_Mexico_and_Gulf_Coast.html,74,463.7050452781371,44320.62354463131,4.0,El Cuatro 20
583,"Calle Alfonso Reyes 157, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Apto para vegetarianos, Opciones veganas","Desayuno, Almuerzo, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d5588541-Reviews-Queseriademi-Mexico_City_Central_Mexico_and_Gulf_Coast.html,64,463.7050452781371,44320.62354463131,4.0,Queseriademi
584,"Tamaulipas 134-B, Col. Hip�_dromo Condesa, Cuauht̩moc, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Mexicana, Mariscos, Latina, Mediterr��nea","Almuerzo, Cena, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d20287604-Reviews-Nerea-Mexico_City_Central_Mexico_and_Gulf_Coast.html,19,500.0,800.0,5.0,Nerea
585,"Felix Cuevas 306, Ciudad de M̩xico 03200 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena","Comida para llevar, Asiento, Sillitas altas disponibles, Servicio de mesa, Entrega a domicilio",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d3855689-Reviews-El_Regreso_del_Valle-Mexico_City_Central_Mexico_and_Gulf_Coast.html,58,463.7050452781371,44320.62354463131,4.5,El Regreso del Valle
586,"Av. Ejercito Nacional 1014 Chapultepec Morales, Ciudad de M̩xico 11570 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena, Desayuno, Bebidas","Asiento, Acceso para silla de ruedas, Servicio de mesa, Entrega a domicilio, Comida para llevar, Reservaciones, Asientos al aire libre, Televisi�_n, Sillitas altas disponibles, Acepta American Express, Acepta Mastercard, Acepta Visa, Wi-Fi gratis, Acepta tarjetas de cr̩dito",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d2428814-Reviews-Caldos_Riesi-Mexico_City_Central_Mexico_and_Gulf_Coast.html,41,463.7050452781371,44320.62354463131,4.5,Caldos Riesi
587,"Eje Vial Eje 4 sur (Avenida Benjamin Franklin) 261 Local A, Ciudad de M̩xico 06170 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Almuerzo, Cena, Abierto hasta tarde","Comida para llevar, Reservaciones, Asiento, Sirve alcohol, Servicio de mesa",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d1874215-Reviews-Montejo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,69,463.7050452781371,44320.62354463131,4.0,Montejo
588,"Avenida Emilio Castelar 163 Polanco, Ciudad de M̩xico 11550 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,Opciones sin gluten,"Almuerzo, Cena, Abierto hasta tarde, Bebidas",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d15004181-Reviews-Blanco_Castelar-Mexico_City_Central_Mexico_and_Gulf_Coast.html,89,463.7050452781371,44320.62354463131,4.0,Blanco Castelar
589,"Oscar Wilde 9, Polanco, Ciudad de M̩xico M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Asiento, Sirve alcohol, Wi-Fi gratis, Servicio de mesa, Reservaciones",,https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d10262141-Reviews-Licoreria_Limantour-Mexico_City_Central_Mexico_and_Gulf_Coast.html,73,463.7050452781371,44320.62354463131,4.0,Licorer�_a Limantour
590,"Calle Aguascalientes 206 Esquina Nuevo Leon y Aguascalientes, Ciudad de M̩xico 06100 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Mexicana, Peruana, Internacional, Fusi�_n","Almuerzo, Cena",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d4191818-Reviews-La_taberna_del_chanclas-Mexico_City_Central_Mexico_and_Gulf_Coast.html,145,150.0,400.0,4.0,La taberna del chanclas
591,"Avenida Explanada 710 Prado Sur, Ciudad de M̩xico 11000 M̩xico",www.tripadvisor.com.mx,08/09/22 17:52,"Apto para vegetarianos, Opciones veganas","Desayuno, Almuerzo, Brunch",https://www.tripadvisor.com.mx/Restaurant_Review-g150800-d11706469-Reviews-Pasteleria_Mallorca_Explanada-Mexico_City_Central_Mexico_and_Gulf_Coast.html,75,463.7050452781371,44320.62354463131,4.0,Pasteler�_a Mallorca
